id,target
13290,0
13291,0
13292,0
13293,0
13294,2
13295,0
13296,3
13297,0
13298,0
13299,4
13300,4
13301,3
13302,2
13303,1
13304,2
13305,0
13306,1
13307,2
13308,4
13309,3
13310,1
13311,4
13312,3
13313,2
13314,1
13315,2
13316,0
13317,0
13318,0
13319,3
13320,0
13321,0
13322,3
13323,3
13324,3
13325,2
13326,0
13327,2
13328,0
13329,0
13330,2
13331,1
13332,3
13333,1
13334,3
13335,1
13336,3
13337,1
13338,0
13339,4
13340,3
13341,2
13342,2
13343,3
13344,0
13345,2
13346,2
13347,2
13348,0
13349,1
13350,3
13351,4
13352,0
13353,3
13354,3
13355,0
13356,0
13357,2
13358,4
13359,0
13360,4
13361,1
13362,0
13363,3
13364,4
13365,4
13366,1
13367,1
13368,1
13369,1
13370,2
13371,0
13372,0
13373,2
13374,1
13375,3
13376,0
13377,0
13378,0
13379,2
13380,0
13381,1
13382,2
13383,4
13384,0
13385,2
13386,2
13387,2
13388,0
13389,0
13390,2
13391,1
13392,2
13393,2
13394,0
13395,4
13396,0
13397,2
13398,0
13399,3
13400,4
13401,0
13402,0
13403,4
13404,1
13405,2
13406,0
13407,1
13408,0
13409,0
13410,0
13411,3
13412,4
13413,0
13414,2
13415,4
13416,4
13417,1
13418,4
13419,1
13420,2
13421,4
13422,4
13423,1
13424,0
13425,0
13426,0
13427,1
13428,1
13429,3
13430,4
13431,3
13432,1
13433,2
13434,3
13435,2
13436,3
13437,3
13438,0
13439,2
13440,4
13441,1
13442,3
13443,2
13444,4
13445,0
13446,0
13447,1
13448,2
13449,1
13450,0
13451,2
13452,0
13453,0
13454,1
13455,3
13456,3
13457,2
13458,1
13459,2
13460,0
13461,2
13462,2
13463,3
13464,2
13465,2
13466,0
13467,1
13468,0
13469,2
13470,1
13471,0
13472,1
13473,2
13474,0
13475,3
13476,3
13477,0
13478,1
13479,0
13480,3
13481,3
13482,4
13483,2
13484,0
13485,2
13486,3
13487,0
13488,2
13489,0
13490,1
13491,2
13492,3
13493,1
13494,3
13495,2
13496,3
13497,3
13498,0
13499,3
13500,0
13501,2
13502,1
13503,2
13504,0
13505,2
13506,4
13507,0
13508,3
13509,1
13510,0
13511,3
13512,2
13513,0
13514,1
13515,3
13516,3
13517,4
13518,3
13519,3
13520,4
13521,0
13522,0
13523,0
13524,0
13525,2
13526,2
13527,0
13528,0
13529,0
13530,3
13531,0
13532,2
13533,1
13534,2
13535,1
13536,0
13537,1
13538,0
13539,1
13540,0
13541,3
13542,1
13543,0
13544,1
13545,4
13546,2
13547,0
13548,0
13549,4
13550,1
13551,0
13552,0
13553,4
13554,1
13555,1
13556,1
13557,1
13558,0
13559,3
13560,0
13561,3
13562,1
13563,0
13564,0
13565,0
13566,2
13567,3
13568,1
13569,1
13570,1
13571,2
13572,0
13573,3
13574,0
13575,1
13576,2
13577,0
13578,0
13579,1
13580,2
13581,1
13582,2
13583,0
13584,4
13585,0
13586,0
13587,2
13588,4
13589,0
13590,0
13591,2
13592,2
13593,2
13594,2
13595,0
13596,2
13597,0
13598,2
13599,0
13600,0
13601,1
13602,4
13603,3
13604,1
13605,1
13606,0
13607,0
13608,3
13609,3
13610,3
13611,0
13612,4
13613,2
13614,2
13615,0
13616,1
13617,3
13618,1
13619,2
13620,0
13621,0
13622,2
13623,4
13624,3
13625,1
13626,3
13627,0
13628,3
13629,0
13630,0
13631,2
13632,2
13633,0
13634,0
13635,4
13636,2
13637,0
13638,0
13639,3
13640,0
13641,0
13642,4
13643,3
13644,0
13645,0
13646,0
13647,0
13648,2
13649,2
13650,1
13651,0
13652,4
13653,2
13654,1
13655,0
13656,3
13657,0
13658,1
13659,1
13660,2
13661,0
13662,1
13663,1
13664,0
13665,1
13666,0
13667,2
13668,1
13669,0
13670,4
13671,2
13672,3
13673,2
13674,3
13675,4
13676,4
13677,0
13678,1
13679,2
13680,3
13681,2
13682,1
13683,0
13684,1
13685,2
13686,0
13687,3
13688,2
13689,4
13690,0
13691,3
13692,3
13693,0
13694,2
13695,0
13696,2
13697,3
13698,2
13699,1
13700,0
13701,1
13702,2
13703,1
13704,4
13705,4
13706,3
13707,2
13708,2
13709,2
13710,2
13711,2
13712,3
13713,0
13714,4
13715,1
13716,1
13717,1
13718,0
13719,2
13720,1
13721,2
13722,0
13723,4
13724,0
13725,4
13726,3
13727,1
13728,0
13729,4
13730,2
13731,0
13732,1
13733,2
13734,4
13735,3
13736,1
13737,2
13738,0
13739,3
13740,1
13741,0
13742,2
13743,0
13744,3
13745,3
13746,0
13747,2
13748,4
13749,2
13750,1
13751,1
13752,1
13753,0
13754,0
13755,4
13756,1
13757,0
13758,3
13759,2
13760,2
13761,2
13762,0
13763,0
13764,0
13765,2
13766,4
13767,3
13768,0
13769,3
13770,3
13771,1
13772,4
13773,2
13774,2
13775,0
13776,2
13777,0
13778,1
13779,4
13780,2
13781,1
13782,2
13783,3
13784,3
13785,0
13786,0
13787,1
13788,0
13789,2
13790,4
13791,1
13792,3
13793,4
13794,2
13795,0
13796,2
13797,2
13798,4
13799,3
13800,1
13801,0
13802,0
13803,4
13804,0
13805,1
13806,4
13807,2
13808,1
13809,4
13810,2
13811,0
13812,2
13813,0
13814,0
13815,1
13816,3
13817,1
13818,2
13819,2
13820,0
13821,2
13822,2
13823,1
13824,1
13825,4
13826,1
13827,4
13828,0
13829,0
13830,4
13831,0
13832,1
13833,0
13834,2
13835,3
13836,2
13837,0
13838,0
13839,0
13840,3
13841,0
13842,1
13843,2
13844,0
13845,4
13846,1
13847,2
13848,2
13849,0
13850,2
13851,3
13852,4
13853,0
13854,4
13855,0
13856,0
13857,0
13858,0
13859,4
13860,0
13861,2
13862,0
13863,4
13864,2
13865,0
13866,0
13867,3
13868,2
13869,0
13870,4
13871,0
13872,0
13873,0
13874,2
13875,2
13876,0
13877,3
13878,1
13879,1
13880,2
13881,4
13882,0
13883,0
13884,2
13885,2
13886,2
13887,2
13888,2
13889,3
13890,4
13891,3
13892,3
13893,4
13894,1
13895,0
13896,3
13897,1
13898,4
13899,1
13900,4
13901,3
13902,1
13903,0
13904,0
13905,1
13906,4
13907,2
13908,1
13909,3
13910,3
13911,2
13912,0
13913,0
13914,4
13915,1
13916,2
13917,1
13918,4
13919,3
13920,0
13921,2
13922,2
13923,0
13924,0
13925,2
13926,3
13927,0
13928,0
13929,0
13930,0
13931,2
13932,4
13933,1
13934,1
13935,0
13936,0
13937,1
13938,0
13939,3
13940,1
13941,1
13942,4
13943,4
13944,2
13945,3
13946,0
13947,2
13948,0
13949,1
13950,0
13951,1
13952,2
13953,2
13954,3
13955,3
13956,2
13957,3
13958,2
13959,0
13960,0
13961,3
13962,1
13963,4
13964,1
13965,3
13966,2
13967,4
13968,3
13969,2
13970,0
13971,0
13972,1
13973,0
13974,0
13975,0
13976,0
13977,2
13978,1
13979,3
13980,2
13981,3
13982,1
13983,0
13984,0
13985,1
13986,0
13987,1
13988,1
13989,4
13990,3
13991,2
13992,0
13993,0
13994,1
13995,3
13996,4
13997,0
13998,0
13999,0
14000,1
14001,3
14002,2
14003,1
14004,1
14005,0
14006,0
14007,1
14008,4
14009,3
14010,2
14011,0
14012,1
14013,3
14014,1
14015,0
14016,4
14017,2
14018,0
14019,0
14020,0
14021,2
14022,0
14023,2
14024,0
14025,3
14026,3
14027,2
14028,1
14029,0
14030,3
14031,2
14032,0
14033,1
14034,1
14035,3
14036,3
14037,1
14038,0
14039,0
14040,0
14041,2
14042,3
14043,1
14044,1
14045,0
14046,0
14047,3
14048,2
14049,2
14050,0
14051,1
14052,2
14053,3
14054,0
14055,0
14056,4
14057,1
14058,0
14059,3
14060,2
14061,0
14062,0
14063,1
14064,3
14065,2
14066,0
14067,0
14068,0
14069,0
14070,3
14071,3
14072,4
14073,2
14074,2
14075,2
14076,3
14077,3
14078,0
14079,2
14080,0
14081,2
14082,4
14083,0
14084,2
14085,2
14086,4
14087,0
14088,0
14089,0
14090,2
14091,0
14092,1
14093,2
14094,4
14095,3
14096,0
14097,0
14098,2
14099,1
14100,4
14101,0
14102,4
14103,0
14104,2
14105,0
14106,2
14107,2
14108,0
14109,2
14110,1
14111,0
14112,2
14113,4
14114,3
14115,0
14116,2
14117,1
14118,2
14119,3
14120,0
14121,0
14122,2
14123,2
14124,1
14125,0
14126,0
14127,4
14128,0
14129,0
14130,1
14131,0
14132,1
14133,2
14134,3
14135,4
14136,0
14137,1
14138,0
14139,3
14140,3
14141,1
14142,4
14143,0
14144,3
14145,2
14146,0
14147,3
14148,4
14149,2
14150,3
14151,2
14152,1
14153,4
14154,2
14155,2
14156,3
14157,2
14158,4
14159,2
14160,0
14161,2
14162,0
14163,0
14164,1
14165,1
14166,4
14167,0
14168,3
14169,0
14170,0
14171,1
14172,0
14173,1
14174,1
14175,3
14176,0
14177,1
14178,1
14179,4
14180,0
14181,1
14182,2
14183,1
14184,2
14185,2
14186,0
14187,0
14188,0
14189,3
14190,2
14191,1
14192,2
14193,2
14194,4
14195,1
14196,0
14197,0
14198,2
14199,0
14200,2
14201,3
14202,3
14203,3
14204,0
14205,2
14206,2
14207,3
14208,2
14209,2
14210,1
14211,0
14212,1
14213,3
14214,0
14215,2
14216,2
14217,1
14218,0
14219,0
14220,1
14221,3
14222,2
14223,0
14224,1
14225,3
14226,1
14227,1
14228,0
14229,3
14230,4
14231,1
14232,2
14233,0
14234,0
14235,0
14236,3
14237,2
14238,1
14239,0
14240,1
14241,2
14242,2
14243,1
14244,0
14245,1
14246,3
14247,3
14248,1
14249,1
14250,2
14251,2
14252,2
14253,0
14254,1
14255,0
14256,2
14257,1
14258,2
14259,2
14260,0
14261,3
14262,1
14263,2
14264,2
14265,0
14266,0
14267,0
14268,4
14269,2
14270,1
14271,3
14272,0
14273,2
14274,3
14275,0
14276,1
14277,1
14278,0
14279,1
14280,2
14281,2
14282,4
14283,0
14284,1
14285,4
14286,2
14287,1
14288,0
14289,1
14290,1
14291,4
14292,1
14293,1
14294,0
14295,0
14296,4
14297,0
14298,2
14299,1
14300,2
14301,0
14302,0
14303,0
14304,4
14305,2
14306,3
14307,2
14308,0
14309,4
14310,2
14311,3
14312,0
14313,2
14314,0
14315,0
14316,0
14317,1
14318,1
14319,0
14320,2
14321,0
14322,1
14323,0
14324,2
14325,2
14326,1
14327,2
14328,0
14329,0
14330,1
14331,1
14332,1
14333,4
14334,0
14335,4
14336,0
14337,1
14338,2
14339,0
14340,0
14341,3
14342,2
14343,2
14344,3
14345,3
14346,0
14347,3
14348,0
14349,4
14350,1
14351,0
14352,2
14353,2
14354,2
14355,0
14356,1
14357,1
14358,4
14359,0
14360,2
14361,1
14362,2
14363,0
14364,0
14365,2
14366,2
14367,3
14368,4
14369,2
14370,1
14371,2
14372,0
14373,0
14374,0
14375,4
14376,1
14377,0
14378,0
14379,0
14380,0
14381,0
14382,0
14383,0
14384,1
14385,2
14386,0
14387,0
14388,0
14389,1
14390,0
14391,0
14392,2
14393,2
14394,1
14395,1
14396,0
14397,3
14398,3
14399,4
14400,3
14401,3
14402,2
14403,1
14404,4
14405,0
14406,0
14407,0
14408,0
14409,2
14410,1
14411,0
14412,1
14413,0
14414,4
14415,3
14416,0
14417,4
14418,0
14419,1
14420,1
14421,2
14422,0
14423,0
14424,2
14425,2
14426,2
14427,0
14428,0
14429,0
14430,3
14431,0
14432,0
14433,0
14434,3
14435,0
14436,3
14437,2
14438,1
14439,0
14440,3
14441,4
14442,0
14443,0
14444,3
14445,1
14446,0
14447,3
14448,1
14449,3
14450,1
14451,1
14452,1
14453,3
14454,2
14455,0
14456,1
14457,1
14458,0
14459,1
14460,1
14461,4
14462,0
14463,0
14464,0
14465,0
14466,2
14467,0
14468,4
14469,2
14470,3
14471,4
14472,1
14473,3
14474,0
14475,0
14476,1
14477,3
14478,3
14479,0
14480,4
14481,2
14482,2
14483,0
14484,1
14485,0
14486,2
14487,0
14488,1
14489,2
14490,1
14491,3
14492,0
14493,4
14494,1
14495,3
14496,2
14497,3
14498,4
14499,1
14500,3
14501,2
14502,1
14503,2
14504,2
14505,0
14506,2
14507,1
14508,0
14509,0
14510,4
14511,3
14512,3
14513,3
14514,2
14515,0
14516,4
14517,0
14518,0
14519,0
14520,4
14521,2
14522,2
14523,3
14524,0
14525,3
14526,3
14527,0
14528,3
14529,0
14530,0
14531,4
14532,2
14533,4
14534,1
14535,4
14536,0
14537,1
14538,4
14539,2
14540,4
14541,4
14542,3
14543,0
14544,3
14545,1
14546,3
14547,2
14548,0
14549,1
14550,2
14551,1
14552,0
14553,0
14554,3
14555,3
14556,2
14557,2
14558,2
14559,0
14560,3
14561,4
14562,2
14563,0
14564,2
14565,0
14566,1
14567,4
14568,3
14569,3
14570,0
14571,3
14572,1
14573,0
14574,4
14575,1
14576,2
14577,2
14578,4
14579,0
14580,4
14581,1
14582,0
14583,0
14584,2
14585,2
14586,2
14587,3
14588,2
14589,0
14590,2
14591,1
14592,0
14593,1
14594,1
14595,4
14596,1
14597,1
14598,3
14599,2
14600,0
14601,1
14602,2
14603,2
14604,1
14605,0
14606,0
14607,3
14608,1
14609,1
14610,0
14611,1
14612,2
14613,2
14614,2
14615,1
14616,1
14617,3
14618,2
14619,4
14620,4
14621,1
14622,4
14623,1
14624,3
14625,1
14626,2
14627,0
14628,4
14629,0
14630,0
14631,4
14632,3
14633,0
14634,1
14635,2
14636,2
14637,1
14638,1
14639,0
14640,4
14641,4
14642,2
14643,4
14644,4
14645,2
14646,2
14647,4
14648,1
14649,0
14650,0
14651,2
14652,2
14653,0
14654,1
14655,3
14656,0
14657,0
14658,1
14659,0
14660,4
14661,1
14662,2
14663,2
14664,4
14665,2
14666,3
14667,0
14668,2
14669,1
14670,0
14671,3
14672,4
14673,4
14674,0
14675,3
14676,0
14677,0
14678,0
14679,4
14680,4
14681,4
14682,1
14683,0
14684,4
14685,2
14686,0
14687,0
14688,2
14689,4
14690,0
14691,1
14692,2
14693,2
14694,4
14695,1
14696,1
14697,1
14698,0
14699,1
14700,4
14701,4
14702,4
14703,2
14704,2
14705,1
14706,2
14707,2
14708,3
14709,2
14710,2
14711,3
14712,1
14713,0
14714,2
14715,1
14716,3
14717,3
14718,3
14719,2
14720,1
14721,2
14722,2
14723,4
14724,1
14725,3
14726,4
14727,1
14728,3
14729,2
14730,2
14731,4
14732,2
14733,1
14734,1
14735,4
14736,1
14737,2
14738,2
14739,0
14740,0
14741,3
14742,3
14743,3
14744,3
14745,3
14746,0
14747,1
14748,2
14749,0
14750,1
14751,3
14752,0
14753,2
14754,1
14755,0
14756,0
14757,2
14758,0
14759,2
14760,1
14761,2
14762,1
14763,0
14764,2
14765,4
14766,2
14767,3
14768,2
14769,0
14770,2
14771,4
14772,3
14773,2
14774,2
14775,2
14776,0
14777,0
14778,2
14779,1
14780,2
14781,4
14782,0
14783,1
14784,1
14785,4
14786,0
14787,0
14788,2
14789,0
14790,3
14791,2
14792,0
14793,2
14794,1
14795,0
14796,1
14797,4
14798,1
14799,1
14800,3
14801,4
14802,4
14803,0
14804,2
14805,0
14806,1
14807,1
14808,1
14809,2
14810,3
14811,1
14812,3
14813,1
14814,0
14815,1
14816,1
14817,0
14818,0
14819,1
14820,2
14821,3
14822,0
14823,2
14824,2
14825,2
14826,3
14827,0
14828,1
14829,3
14830,0
14831,2
14832,4
14833,1
14834,0
14835,3
14836,0
14837,0
14838,2
14839,1
14840,4
14841,1
14842,0
14843,3
14844,2
14845,1
14846,3
14847,3
14848,0
14849,2
14850,1
14851,2
14852,4
14853,3
14854,4
14855,0
14856,0
14857,1
14858,1
14859,1
14860,0
14861,3
14862,0
14863,0
14864,2
14865,3
14866,2
14867,4
14868,0
14869,0
14870,4
14871,0
14872,0
14873,0
14874,1
14875,2
14876,2
14877,1
14878,3
14879,4
14880,1
14881,2
14882,2
14883,0
14884,0
14885,2
14886,2
14887,1
14888,0
14889,2
14890,1
14891,1
14892,2
14893,4
14894,0
14895,2
14896,0
14897,2
14898,0
14899,0
14900,0
14901,4
14902,2
14903,3
14904,0
14905,1
14906,4
14907,4
14908,4
14909,1
14910,1
14911,3
14912,0
14913,1
14914,0
14915,1
14916,1
14917,3
14918,1
14919,3
14920,0
14921,0
14922,0
14923,0
14924,0
14925,2
14926,0
14927,4
14928,1
14929,1
14930,3
14931,1
14932,0
14933,1
14934,4
14935,0
14936,2
14937,0
14938,2
14939,0
14940,4
14941,2
14942,4
14943,1
14944,2
14945,1
14946,2
14947,1
14948,2
14949,4
14950,0
14951,2
14952,4
14953,0
14954,0
14955,0
14956,0
14957,1
14958,2
14959,0
14960,2
14961,1
14962,3
14963,0
14964,2
14965,0
14966,4
14967,4
14968,2
14969,0
14970,1
14971,4
14972,2
14973,3
14974,1
14975,2
14976,2
14977,3
14978,4
14979,2
14980,1
14981,3
14982,2
14983,0
14984,3
14985,3
14986,0
14987,2
14988,2
14989,1
14990,0
14991,0
14992,2
14993,2
14994,4
14995,3
14996,4
14997,1
14998,1
14999,3
15000,1
15001,0
15002,0
15003,2
15004,0
15005,1
15006,1
15007,0
15008,0
15009,0
15010,1
15011,2
15012,0
15013,0
15014,2
15015,2
15016,4
15017,2
15018,2
15019,3
15020,2
15021,2
15022,0
15023,4
15024,0
15025,2
15026,1
15027,1
15028,2
15029,0
15030,0
15031,1
15032,2
15033,0
15034,4
15035,4
15036,0
15037,0
15038,2
15039,1
15040,0
15041,2
15042,1
15043,1
15044,1
15045,1
15046,2
15047,1
15048,0
15049,2
15050,1
15051,3
15052,2
15053,0
15054,2
15055,2
15056,2
15057,3
15058,2
15059,0
15060,1
15061,0
15062,0
15063,0
15064,2
15065,0
15066,3
15067,0
15068,0
15069,1
15070,1
15071,0
15072,1
15073,0
15074,4
15075,3
15076,0
15077,2
15078,2
15079,3
15080,2
15081,2
15082,3
15083,1
15084,3
15085,2
15086,1
15087,4
15088,0
15089,0
15090,2
15091,4
15092,0
15093,2
15094,3
15095,2
15096,0
15097,4
15098,0
15099,0
15100,2
15101,2
15102,0
15103,1
15104,1
15105,1
15106,0
15107,2
15108,4
15109,1
15110,0
15111,1
15112,0
15113,2
15114,1
15115,0
15116,3
15117,0
15118,1
15119,3
15120,0
15121,3
15122,1
15123,0
15124,2
15125,3
15126,2
15127,0
15128,0
15129,4
15130,4
15131,0
15132,2
15133,3
15134,2
15135,0
15136,4
15137,2
15138,1
15139,2
15140,3
15141,0
15142,1
15143,0
15144,0
15145,4
15146,2
15147,2
15148,2
15149,4
15150,0
15151,0
15152,2
15153,0
15154,1
15155,2
15156,1
15157,0
15158,1
15159,2
15160,2
15161,2
15162,3
15163,1
15164,2
15165,1
15166,0
15167,0
15168,3
15169,2
15170,4
15171,2
15172,0
15173,4
15174,2
15175,3
15176,3
15177,1
15178,0
15179,0
15180,3
15181,1
15182,2
15183,2
15184,0
15185,0
15186,3
15187,0
15188,3
15189,4
15190,2
15191,0
15192,4
15193,3
15194,2
15195,3
15196,1
15197,0
15198,4
15199,0
15200,1
15201,4
15202,0
15203,0
15204,1
15205,4
15206,0
15207,2
15208,0
15209,1
15210,2
15211,1
15212,0
15213,2
15214,3
15215,1
15216,0
15217,0
15218,0
15219,4
15220,3
15221,0
15222,3
15223,0
15224,0
15225,0
15226,1
15227,2
15228,2
15229,4
15230,0
15231,4
15232,0
15233,3
15234,4
15235,2
15236,4
15237,3
15238,0
15239,4
15240,4
15241,1
15242,0
15243,1
15244,2
15245,2
15246,2
15247,2
15248,3
15249,1
15250,4
15251,1
15252,4
15253,2
15254,0
15255,3
15256,1
15257,1
15258,0
15259,1
15260,2
15261,2
15262,0
15263,1
15264,0
15265,2
15266,0
15267,2
15268,3
15269,0
15270,1
15271,0
15272,2
15273,4
15274,0
15275,4
15276,2
15277,1
15278,0
15279,0
15280,2
15281,1
15282,3
15283,0
15284,1
15285,3
15286,3
15287,4
15288,1
15289,2
15290,2
15291,3
15292,2
15293,1
15294,2
15295,1
15296,2
15297,0
15298,1
15299,0
15300,0
15301,4
15302,3
15303,2
15304,0
15305,1
15306,4
15307,0
15308,2
15309,3
15310,4
15311,0
15312,2
15313,2
15314,3
15315,1
15316,2
15317,2
15318,2
15319,2
15320,2
15321,4
15322,0
15323,2
15324,1
15325,0
15326,0
15327,2
15328,0
15329,0
15330,2
15331,1
15332,1
15333,3
15334,0
15335,1
15336,4
15337,4
15338,1
15339,2
15340,0
15341,4
15342,3
15343,4
15344,3
15345,4
15346,0
15347,2
15348,2
15349,4
15350,2
15351,1
15352,2
15353,2
15354,3
15355,0
15356,1
15357,0
15358,3
15359,1
15360,0
15361,2
15362,1
15363,4
15364,0
15365,4
15366,1
15367,0
15368,4
15369,3
15370,2
15371,3
15372,0
15373,2
15374,0
15375,3
15376,4
15377,1
15378,0
15379,0
15380,4
15381,1
15382,3
15383,2
15384,1
15385,0
15386,4
15387,2
15388,2
15389,3
15390,0
15391,0
15392,0
15393,1
15394,3
15395,2
15396,0
15397,0
15398,1
15399,0
15400,4
15401,1
15402,1
15403,1
15404,1
15405,3
15406,0
15407,2
15408,0
15409,2
15410,0
15411,2
15412,2
15413,4
15414,0
15415,2
15416,3
15417,1
15418,3
15419,2
15420,1
15421,4
15422,0
15423,4
15424,2
15425,0
15426,3
15427,2
15428,1
15429,0
15430,3
15431,1
15432,1
15433,1
15434,2
15435,0
15436,2
15437,1
15438,0
15439,2
15440,2
15441,2
15442,2
15443,0
15444,0
15445,2
15446,1
15447,3
15448,0
15449,2
15450,4
15451,3
15452,1
15453,1
15454,0
15455,4
15456,0
15457,0
15458,1
15459,1
15460,1
15461,0
15462,2
15463,3
15464,2
15465,2
15466,0
15467,4
15468,1
15469,2
15470,1
15471,3
15472,2
15473,4
15474,3
15475,0
15476,1
15477,0
15478,2
15479,4
15480,2
15481,0
15482,0
15483,3
15484,0
15485,0
15486,1
15487,3
15488,2
15489,3
15490,1
15491,2
15492,2
15493,0
15494,0
15495,1
15496,2
15497,3
15498,1
15499,2
15500,0
15501,1
15502,2
15503,0
15504,0
15505,3
15506,0
15507,2
15508,1
15509,2
15510,1
15511,0
15512,0
15513,2
15514,3
15515,2
15516,3
15517,0
15518,0
15519,4
15520,0
15521,0
15522,0
15523,0
15524,1
15525,2
15526,0
15527,0
15528,2
15529,0
15530,2
15531,0
15532,4
15533,2
15534,1
15535,1
15536,1
15537,3
15538,2
15539,1
15540,4
15541,2
15542,1
15543,2
15544,4
15545,0
15546,1
15547,1
15548,2
15549,2
15550,3
15551,2
15552,0
15553,0
15554,0
15555,0
15556,2
15557,0
15558,0
15559,1
15560,0
15561,4
15562,1
15563,0
15564,0
15565,2
15566,3
15567,1
15568,1
15569,0
15570,2
15571,3
15572,2
15573,3
15574,4
15575,1
15576,4
15577,2
15578,1
15579,0
15580,0
15581,0
15582,2
15583,4
15584,0
15585,2
15586,3
15587,1
15588,1
15589,0
15590,1
15591,4
15592,1
15593,0
15594,3
15595,2
15596,0
15597,3
15598,0
15599,0
15600,2
15601,4
15602,0
15603,2
15604,1
15605,2
15606,4
15607,2
15608,0
15609,2
15610,1
15611,0
15612,3
15613,3
15614,2
15615,2
15616,0
15617,3
15618,0
15619,1
15620,1
15621,4
15622,2
15623,0
15624,0
15625,2
15626,0
15627,1
15628,3
15629,3
15630,1
15631,3
15632,0
15633,2
15634,4
15635,0
15636,3
15637,1
15638,2
15639,0
15640,2
15641,0
15642,4
15643,1
15644,3
15645,1
15646,0
15647,4
15648,0
15649,1
15650,4
15651,1
15652,3
15653,2
15654,0
15655,4
15656,1
15657,0
15658,0
15659,0
15660,4
15661,0
15662,0
15663,4
15664,2
15665,0
15666,3
15667,0
15668,0
15669,4
15670,0
15671,4
15672,3
15673,1
15674,0
15675,3
15676,3
15677,0
15678,1
15679,1
15680,3
15681,0
15682,2
15683,3
15684,2
15685,0
15686,4
15687,0
15688,0
15689,2
15690,0
15691,0
15692,0
15693,0
15694,2
15695,1
15696,2
15697,0
15698,4
15699,1
15700,0
15701,2
15702,0
15703,1
15704,2
15705,2
15706,3
15707,1
15708,2
15709,2
15710,0
15711,3
15712,3
15713,4
15714,2
15715,3
15716,4
15717,0
15718,4
15719,3
15720,0
15721,3
15722,4
15723,0
15724,1
15725,1
15726,0
15727,0
15728,0
15729,0
15730,1
15731,1
15732,1
15733,4
15734,4
15735,4
15736,3
15737,2
15738,4
15739,1
15740,3
15741,0
15742,1
15743,0
15744,1
15745,2
15746,2
15747,0
15748,4
15749,0
15750,4
15751,2
15752,3
15753,1
15754,0
15755,4
15756,0
15757,3
15758,4
15759,1
15760,0
15761,0
15762,1
15763,0
15764,0
15765,0
15766,3
15767,0
15768,4
15769,0
15770,1
15771,4
15772,0
15773,1
15774,0
15775,2
15776,3
15777,2
15778,1
15779,1
15780,0
15781,1
15782,4
15783,0
15784,3
15785,0
15786,2
15787,0
15788,1
15789,0
15790,2
15791,2
15792,2
15793,1
15794,1
15795,0
15796,4
15797,2
15798,0
15799,0
15800,2
15801,3
15802,0
15803,0
15804,2
15805,4
15806,3
15807,0
15808,1
15809,2
15810,4
15811,2
15812,0
15813,1
15814,0
15815,0
15816,1
15817,4
15818,4
15819,4
15820,0
15821,0
15822,1
15823,2
15824,0
15825,4
15826,1
15827,4
15828,4
15829,0
15830,0
15831,2
15832,2
15833,4
15834,2
15835,2
15836,0
15837,0
15838,0
15839,2
15840,1
15841,4
15842,0
15843,1
15844,3
15845,0
15846,4
15847,2
15848,1
15849,2
15850,0
15851,0
15852,1
15853,1
15854,1
15855,2
15856,3
15857,2
15858,3
15859,0
15860,1
15861,1
15862,0
15863,0
15864,0
15865,0
15866,1
15867,0
15868,0
15869,0
15870,3
15871,4
15872,1
15873,3
15874,2
15875,0
15876,3
15877,0
15878,0
15879,1
15880,3
15881,0
15882,3
15883,0
15884,0
15885,1
15886,4
15887,2
15888,0
15889,2
15890,3
15891,0
15892,3
15893,4
15894,0
15895,0
15896,4
15897,2
15898,2
15899,2
15900,3
15901,2
15902,4
15903,1
15904,3
15905,2
15906,0
15907,0
15908,0
15909,0
15910,3
15911,1
15912,0
15913,2
15914,3
15915,0
15916,4
15917,1
15918,1
15919,3
15920,0
15921,1
15922,4
15923,1
15924,4
15925,0
15926,4
15927,1
15928,0
15929,0
15930,0
15931,0
15932,1
15933,1
15934,0
15935,2
15936,0
15937,1
15938,2
15939,2
15940,0
15941,3
15942,2
15943,4
15944,0
15945,2
15946,1
15947,3
15948,3
15949,0
15950,4
15951,2
15952,4
15953,1
15954,2
15955,4
15956,1
15957,0
15958,0
15959,3
15960,1
15961,1
15962,3
15963,2
15964,2
15965,0
15966,2
15967,2
15968,0
15969,4
15970,3
15971,0
15972,1
15973,0
15974,4
15975,0
15976,1
15977,4
15978,2
15979,0
15980,2
15981,0
15982,2
15983,4
15984,1
15985,3
15986,3
15987,2
15988,1
15989,2
15990,3
15991,3
15992,0
15993,2
15994,0
15995,2
15996,1
15997,3
15998,0
15999,0
16000,1
16001,3
16002,0
16003,0
16004,1
16005,3
16006,2
16007,0
16008,1
16009,1
16010,3
16011,0
16012,1
16013,4
16014,2
16015,1
16016,4
16017,2
16018,3
16019,3
16020,2
16021,2
16022,1
16023,0
16024,0
16025,1
16026,0
16027,4
16028,2
16029,0
16030,4
16031,0
16032,1
16033,0
16034,0
16035,4
16036,2
16037,2
16038,1
16039,4
16040,1
16041,4
16042,0
16043,0
16044,2
16045,1
16046,2
16047,1
16048,1
16049,0
16050,2
16051,0
16052,0
16053,2
16054,4
16055,3
16056,1
16057,3
16058,0
16059,3
16060,4
16061,0
16062,0
16063,4
16064,0
16065,0
16066,0
16067,1
16068,4
16069,1
16070,4
16071,0
16072,3
16073,3
16074,1
16075,1
16076,2
16077,1
16078,2
16079,0
16080,1
16081,0
16082,0
16083,3
16084,3
16085,2
16086,2
16087,0
16088,3
